job_id;applicant;cv_name;job_url;applied_on;added_manually;used_cv;name;skills;jobId;randomIdx;template;first_company;first_title;second_company;second_title;third_company;third_title;company_name;title
16;Isabella;16_Isabella.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=10&pp=gQAPAAAAAAAAAAAAAAAB7XglNgAxAQAI6YguzU55LfJ1bdxvs0dwxBA_6gV5AgysUcQpDFFKzvKxyOOM19QbzK-QMzwgBAAA&vjk=a777ecc4c6e4abaa&advn=2742178206419206;2022-11-17 15:52:40.046839;False;16;Isabella;JavaScript, React, Express, Git, TypeScript, Kubernetes, Adobe Illustrator, Microsoft Azure, NoSQL, Redux, SQL;16;0;1;DAZN;Software Engineer;TIER Mobility;Software Engineer;Unumbox Ltd;Fullstack Developer;GPS GmbH;Full Stack Developer (m/f/d)
16;Mateo;16_Mateo.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=10&pp=gQAPAAAAAAAAAAAAAAAB7XglNgAxAQAI6YguzU55LfJ1bdxvs0dwxBA_6gV5AgysUcQpDFFKzvKxyOOM19QbzK-QMzwgBAAA&vjk=a777ecc4c6e4abaa&advn=2742178206419206;2022-11-18 12:19:27.393301;False;16;Mateo;JavaScript, React, Express, Git, Kubernetes, Redux, JQuery, AWS, Docker, CSS, SQL;16;1;2;TIER Mobility;Software Engineer;Self-employed / Freelancing;Technical Consultant & Web Developer;Unumbox Ltd;Fullstack Developer;GPS GmbH;Full Stack Developer (m/f/d)
17;Isabella;17_Isabella.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=10&pp=gQAPAAAAAAAAAAAAAAAB7XglNgAxAQAI6YguzU55LfJ1bdxvs0dwxBA_6gV5AgysUcQpDFFKzvKxyOOM19QbzK-QMzwgBAAA&vjk=00e986e2f797f52b&advn=5855323357080490;2022-11-17 15:53:23.427384;False;17;Isabella;JavaScript, React, Express, Git, JQuery, Apollo, GraphQL, Java, CSS, NoSQL, C#;17;1;1;DAZN;Software Engineer;Dedalus HealthCare;Fullstack Developer;Sainsbury's;Software Engineer;elio GmbH;Senior Web Developer / PHP (m/w/d)
17;Mateo;17_Mateo.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=10&pp=gQAPAAAAAAAAAAAAAAAB7XglNgAxAQAI6YguzU55LfJ1bdxvs0dwxBA_6gV5AgysUcQpDFFKzvKxyOOM19QbzK-QMzwgBAAA&vjk=00e986e2f797f52b&advn=5855323357080490;2022-11-18 12:20:03.536068;False;17;Mateo;JavaScript, React, Express, Git, Kubernetes, TypeScript, NoSQL, Microsoft Azure, Python, Apollo, Adobe Illustrator;17;0;2;Spotify;Software Engineer;Shropshire Council;Web Developer;Inetum;Frontend / Backend Developer;elio GmbH;Senior Web Developer / PHP (m/w/d)
18;Isabella;18_Isabella.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=10&pp=gQAPAAAAAAAAAAAAAAAB7XglNgAxAQAI6YguzU55LfJ1bdxvs0dwxBA_6gV5AgysUcQpDFFKzvKxyOOM19QbzK-QMzwgBAAA&vjk=7c96a61933836347;2022-11-17 15:54:48.168043;False;18;Isabella;JavaScript, React, Express, Git, Apollo, Python, Kubernetes, Microsoft Azure, Docker, AWS, CSS;18;1;1;Sainsbury's;Software Engineer;Inetum;Frontend / Backend Developer;Spotify;Software Engineer;Setting HQ;Junior Developer
18;Mateo;18_Mateo.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=10&pp=gQAPAAAAAAAAAAAAAAAB7XglNgAxAQAI6YguzU55LfJ1bdxvs0dwxBA_6gV5AgysUcQpDFFKzvKxyOOM19QbzK-QMzwgBAAA&vjk=7c96a61933836347;2022-11-18 12:21:00.979736;False;18;Mateo;JavaScript, React, Express, Git, Redux, NoSQL, SQL, Kubernetes, Adobe Illustrator, C#, Python;18;0;2;TIER Mobility;Software Engineer;Altran;Software Engineer;Inetum;Frontend / Backend Developer;Setting HQ;Junior Developer
19;Isabella;19_Isabella.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=10&pp=gQAPAAAAAAAAAAAAAAAB7XglNgAxAQAI6YguzU55LfJ1bdxvs0dwxBA_6gV5AgysUcQpDFFKzvKxyOOM19QbzK-QMzwgBAAA&vjk=a16d3ebb389a9483;2022-11-17 15:56:39.541458;False;19;Isabella;JavaScript, React, Express, Git, CSS, Redux, Python, C#, AWS, Apollo, Docker;19;0;2;Inetum;Frontend / Backend Developer;Klarna;Fullstack Developer;Unumbox Ltd;Fullstack Developer;Dennis Römmich;Junior Web Developer - TYPO3/PHP (m/w/d) 100% Remote
19;Mateo;19_Mateo.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=10&pp=gQAPAAAAAAAAAAAAAAAB7XglNgAxAQAI6YguzU55LfJ1bdxvs0dwxBA_6gV5AgysUcQpDFFKzvKxyOOM19QbzK-QMzwgBAAA&vjk=a16d3ebb389a9483;2022-11-18 12:22:07.572237;False;19;Mateo;JavaScript, React, Express, Git, Kubernetes, NoSQL, CSS, Java, Redux, C#, Docker;19;1;1;Sainsbury's;Software Engineer;Altran;Software Engineer;Shropshire Council;Web Developer;Dennis Römmich;Junior Web Developer - TYPO3/PHP (m/w/d) 100% Remote
20;Mateo;20_Mateo.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=10&pp=gQAPAAAAAAAAAAAAAAAB7XglNgAxAQAI6YguzU55LfJ1bdxvs0dwxBA_6gV5AgysUcQpDFFKzvKxyOOM19QbzK-QMzwgBAAA&vjk=b68cbb19cda2c2bb;2022-11-18 12:23:14.570001;False;20;Mateo;JavaScript, React, Express, Git, Adobe Illustrator, CSS, Redux, JQuery, Java, Python, Kubernetes;20;1;2;Dedalus HealthCare;Fullstack Developer;Self-employed / Freelancing;Technical Consultant & Web Developer;Klarna;Fullstack Developer;formigas GmbH;Mobile Developer (w/m/d/-) in Konstanz und remote
20;Isabella;20_Isabella.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=10&pp=gQAPAAAAAAAAAAAAAAAB7XglNgAxAQAI6YguzU55LfJ1bdxvs0dwxBA_6gV5AgysUcQpDFFKzvKxyOOM19QbzK-QMzwgBAAA&vjk=b68cbb19cda2c2bb;2022-11-17 15:58:09.538493;False;20;Isabella;JavaScript, React, Express, Git, AWS, Docker, C#, TypeScript, Adobe Illustrator, SQL, Kubernetes;20;0;1;TIER Mobility;Software Engineer;Unumbox Ltd;Fullstack Developer;Self-employed / Freelancing;Technical Consultant & Web Developer;formigas GmbH;Mobile Developer (w/m/d/-) in Konstanz und remote
21;Isabella;21_Isabella.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=10&pp=gQAPAAAAAAAAAAAAAAAB7XglNgAxAQAI6YguzU55LfJ1bdxvs0dwxBA_6gV5AgysUcQpDFFKzvKxyOOM19QbzK-QMzwgBAAA&vjk=41a6e7f727475166;2022-11-17 15:59:32.671465;False;21;Isabella;JavaScript, React, Express, Git, CSS, Adobe Illustrator, Redux, AWS, Java, GraphQL, SQL;21;0;2;Klarna;Fullstack Developer;Spotify;Software Engineer;TIER Mobility;Software Engineer;Mischok;Spring Boot Developer (m/w/d)
21;Mateo;21_Mateo.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=10&pp=gQAPAAAAAAAAAAAAAAAB7XglNgAxAQAI6YguzU55LfJ1bdxvs0dwxBA_6gV5AgysUcQpDFFKzvKxyOOM19QbzK-QMzwgBAAA&vjk=41a6e7f727475166;2022-11-18 12:24:16.330769;False;21;Mateo;JavaScript, React, Express, Git, Microsoft Azure, Docker, SQL, Redux, GraphQL, TypeScript, NoSQL;21;1;1;DAZN;Software Engineer;Spotify;Software Engineer;Self-employed / Freelancing;Technical Consultant & Web Developer;Mischok;Spring Boot Developer (m/w/d)
22;Isabella;22_Isabella.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=10&pp=gQAPAAAAAAAAAAAAAAAB7XglNgAxAQAI6YguzU55LfJ1bdxvs0dwxBA_6gV5AgysUcQpDFFKzvKxyOOM19QbzK-QMzwgBAAA&vjk=b927b21749be30d6;2022-11-17 16:00:36.967750;False;22;Isabella;JavaScript, React, Express, Git, GraphQL, SQL, NoSQL, Python, C#, Java, Apollo;22;1;2;Self-employed / Freelancing;Technical Consultant & Web Developer;DAZN;Software Engineer;Shropshire Council;Web Developer;Sellerpoint GmbH;Laravel Backend Developer (m/f/d)
22;Mateo;22_Mateo.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=10&pp=gQAPAAAAAAAAAAAAAAAB7XglNgAxAQAI6YguzU55LfJ1bdxvs0dwxBA_6gV5AgysUcQpDFFKzvKxyOOM19QbzK-QMzwgBAAA&vjk=b927b21749be30d6;2022-11-18 12:25:02.976498;False;22;Mateo;JavaScript, React, Express, Git, Python, SQL, Adobe Illustrator, Kubernetes, JQuery, AWS, Docker;22;0;1;Dedalus HealthCare;Fullstack Developer;Shropshire Council;Web Developer;Inetum;Frontend / Backend Developer;Sellerpoint GmbH;Laravel Backend Developer (m/f/d)
23;Isabella;23_Isabella.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=10&pp=gQAPAAAAAAAAAAAAAAAB7XglNgAxAQAI6YguzU55LfJ1bdxvs0dwxBA_6gV5AgysUcQpDFFKzvKxyOOM19QbzK-QMzwgBAAA&vjk=0f0735aa702a06f3&advn=9202225535968668;2022-11-17 16:01:24.626157;False;23;Isabella;JavaScript, React, Express, Git, NoSQL, AWS, C#, Java, Adobe Illustrator, Redux, Python;23;1;2;Dedalus HealthCare;Fullstack Developer;Spotify;Software Engineer;DAZN;Software Engineer;HRZN GmbH & Co. KG;Web Developer (m/w/d)
23;Mateo;23_Mateo.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=10&pp=gQAPAAAAAAAAAAAAAAAB7XglNgAxAQAI6YguzU55LfJ1bdxvs0dwxBA_6gV5AgysUcQpDFFKzvKxyOOM19QbzK-QMzwgBAAA&vjk=0f0735aa702a06f3&advn=9202225535968668;2022-11-18 12:25:44.876970;False;23;Mateo;JavaScript, React, Express, Git, SQL, JQuery, Adobe Illustrator, GraphQL, Docker, TypeScript, Java;23;0;1;DAZN;Software Engineer;Shropshire Council;Web Developer;Self-employed / Freelancing;Technical Consultant & Web Developer;HRZN GmbH & Co. KG;Web Developer (m/w/d)
24;Isabella;24_Isabella.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7XglNgBSAQEBDgQaTj__CP3rFeMAy8DLxD5OAivBeYuiHb5FyiMcSa-NEAY2Q3MkCC26x5rpC9yLgag6x6kTJa6ZTii5v3z4RrbZjEJRqW-LV4e9UB8EggAA&vjk=e9ebee4a73e39c3a;2022-11-17 16:02:07.666656;False;24;Isabella;JavaScript, React, Express, Git, Docker, Apollo, CSS, JQuery, Python, SQL, Redux;24;0;2;Dedalus HealthCare;Fullstack Developer;DAZN;Software Engineer;Self-employed / Freelancing;Technical Consultant & Web Developer;Juwelier Rüschenbeck KG;Junior Web Developer (m/w/d)
24;Mateo;24_Mateo.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7XglNgBSAQEBDgQaTj__CP3rFeMAy8DLxD5OAivBeYuiHb5FyiMcSa-NEAY2Q3MkCC26x5rpC9yLgag6x6kTJa6ZTii5v3z4RrbZjEJRqW-LV4e9UB8EggAA&vjk=e9ebee4a73e39c3a;2022-11-18 12:26:21.740605;False;24;Mateo;JavaScript, React, Express, Git, AWS, TypeScript, GraphQL, NoSQL, SQL, Python, Microsoft Azure;24;1;1;TIER Mobility;Software Engineer;DAZN;Software Engineer;Unumbox Ltd;Fullstack Developer;Juwelier Rüschenbeck KG;Junior Web Developer (m/w/d)
25;Isabella;25_Isabella.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7XglNgBSAQEBDgQaTj__CP3rFeMAy8DLxD5OAivBeYuiHb5FyiMcSa-NEAY2Q3MkCC26x5rpC9yLgag6x6kTJa6ZTii5v3z4RrbZjEJRqW-LV4e9UB8EggAA&vjk=5967cb47c6e4a141;2022-11-17 16:03:16.202000;False;25;Isabella;JavaScript, React, Express, Git, Apollo, JQuery, TypeScript, Python, GraphQL, Java, AWS;25;0;1;DAZN;Software Engineer;Klarna;Fullstack Developer;Sainsbury's;Software Engineer;Dream Machine;Full-Stack Developer:in (m/w/d)
25;Mateo;25_Mateo.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7XglNgBSAQEBDgQaTj__CP3rFeMAy8DLxD5OAivBeYuiHb5FyiMcSa-NEAY2Q3MkCC26x5rpC9yLgag6x6kTJa6ZTii5v3z4RrbZjEJRqW-LV4e9UB8EggAA&vjk=5967cb47c6e4a141;2022-11-18 12:27:29.317506;False;25;Mateo;JavaScript, React, Express, Git, JQuery, GraphQL, Redux, TypeScript, NoSQL, Docker, C#;25;1;2;Sainsbury's;Software Engineer;Altran;Software Engineer;Self-employed / Freelancing;Technical Consultant & Web Developer;Dream Machine;Full-Stack Developer:in (m/w/d)
27;Isabella;27_Isabella.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7XglNgBSAQEBDgQaTj__CP3rFeMAy8DLxD5OAivBeYuiHb5FyiMcSa-NEAY2Q3MkCC26x5rpC9yLgag6x6kTJa6ZTii5v3z4RrbZjEJRqW-LV4e9UB8EggAA&vjk=bd9c1192a38a93b9;2022-11-17 16:05:51.912677;False;27;Isabella;JavaScript, React, Express, Git, Apollo, Kubernetes, GraphQL, CSS, Python, SQL, Microsoft Azure;27;1;1;Unumbox Ltd;Fullstack Developer;TIER Mobility;Software Engineer;Altran;Software Engineer;novel;Mobile Developer Flutter
27;Mateo;27_Mateo.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7XglNgBSAQEBDgQaTj__CP3rFeMAy8DLxD5OAivBeYuiHb5FyiMcSa-NEAY2Q3MkCC26x5rpC9yLgag6x6kTJa6ZTii5v3z4RrbZjEJRqW-LV4e9UB8EggAA&vjk=bd9c1192a38a93b9;2022-11-18 12:29:15.896105;False;27;Mateo;JavaScript, React, Express, Git, NoSQL, AWS, Redux, Python, CSS, TypeScript, Java;27;0;2;Klarna;Fullstack Developer;Spotify;Software Engineer;Self-employed / Freelancing;Technical Consultant & Web Developer;novel;Mobile Developer Flutter
28;Mateo;28_Mateo.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7XglNgBSAQEBDgQaTj__CP3rFeMAy8DLxD5OAivBeYuiHb5FyiMcSa-NEAY2Q3MkCC26x5rpC9yLgag6x6kTJa6ZTii5v3z4RrbZjEJRqW-LV4e9UB8EggAA&vjk=2d8d58ddb9479f6e;2022-11-18 12:30:54.464863;False;28;Mateo;JavaScript, React, Express, Git, AWS, CSS, Python, Adobe Illustrator, Docker, C#, GraphQL;28;0;2;TIER Mobility;Software Engineer;Dedalus HealthCare;Fullstack Developer;Self-employed / Freelancing;Technical Consultant & Web Developer;OPTITOOL GmbH;Web-Entwickler / Web Developer (m/w/d)
28;Isabella;28_Isabella.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=20&pp=gQAeAAAAAAAAAAAAAAAB7XglNgBSAQEBDgQaTj__CP3rFeMAy8DLxD5OAivBeYuiHb5FyiMcSa-NEAY2Q3MkCC26x5rpC9yLgag6x6kTJa6ZTii5v3z4RrbZjEJRqW-LV4e9UB8EggAA&vjk=2d8d58ddb9479f6e;2022-11-17 16:08:28.358193;False;28;Isabella;JavaScript, React, Express, Git, AWS, Adobe Illustrator, Java, Microsoft Azure, Kubernetes, CSS, GraphQL;28;1;1;Dedalus HealthCare;Fullstack Developer;Inetum;Frontend / Backend Developer;Self-employed / Freelancing;Technical Consultant & Web Developer;OPTITOOL GmbH;Web-Entwickler / Web Developer (m/w/d)
30;Mateo;30_Mateo.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=320&pp=gQHgAAAAAAAAAAAAAAAB7X5jVwGYAQYBQYQBJlAW0gEGIAYWCCrotntyuV5_gvfRxTnfajerYd2m3_H4wskR8svjWvN_sIrOngZo0w6cJn-N8O9kPN8n7gNpu2l-nTMWpMkJ4rMdWeuJ5q6yRiQp8V_P9BGDYg5YdktX3oim8VB6CrTJ1KNms0oWLMCiqTohok1bqrHemKiz05OR_KuMPSg_GH7vY-n2HwjKSfDorhUxLgii9q8GP-KeuC-plZVpZqIXeFvPC-_1GA8gVvRA8-23WEx6wZha0EPfsojgdbWhvMJl2noNTH1ZRQFqyeGqeTcSwC8kqjvGyHOZfmfwXCzbkGYAK3clRuX3BmnRsDrOaPlaMrliae_rmPKh6rvoKX3xJ0tG4evg1wGBT5TzbovinRkieQ5m0Qkr8lzXK2SSLqvoHz7CxQXbHBlK52JBeXKXjaXcka5XhVbKATGRUlj20tKwBhGJ6pxSB1pddnICZkrgZsqpTCsYifFgH-vSzNCMcyp_HiYjlzKS-Tg1w7xp-9xyqFLqfuYyDe_IkL2iCOB0ZBjo5yBX6asxAAA&vjk=5e26027d1c236672;2022-11-18 12:34:38.653525;False;30;Mateo;JavaScript, React, Express, Git, SQL, Java, Adobe Illustrator, TypeScript, Docker, GraphQL, NoSQL;30;1;1;Spotify;Software Engineer;Shropshire Council;Web Developer;Self-employed / Freelancing;Technical Consultant & Web Developer;CX Labs GmbH;Aufstrebende Web-Softwareboutique sucht angehende Developer
30;Isabella;30_Isabella.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=320&pp=gQHgAAAAAAAAAAAAAAAB7X5jVwGYAQYBQYQBJlAW0gEGIAYWCCrotntyuV5_gvfRxTnfajerYd2m3_H4wskR8svjWvN_sIrOngZo0w6cJn-N8O9kPN8n7gNpu2l-nTMWpMkJ4rMdWeuJ5q6yRiQp8V_P9BGDYg5YdktX3oim8VB6CrTJ1KNms0oWLMCiqTohok1bqrHemKiz05OR_KuMPSg_GH7vY-n2HwjKSfDorhUxLgii9q8GP-KeuC-plZVpZqIXeFvPC-_1GA8gVvRA8-23WEx6wZha0EPfsojgdbWhvMJl2noNTH1ZRQFqyeGqeTcSwC8kqjvGyHOZfmfwXCzbkGYAK3clRuX3BmnRsDrOaPlaMrliae_rmPKh6rvoKX3xJ0tG4evg1wGBT5TzbovinRkieQ5m0Qkr8lzXK2SSLqvoHz7CxQXbHBlK52JBeXKXjaXcka5XhVbKATGRUlj20tKwBhGJ6pxSB1pddnICZkrgZsqpTCsYifFgH-vSzNCMcyp_HiYjlzKS-Tg1w7xp-9xyqFLqfuYyDe_IkL2iCOB0ZBjo5yBX6asxAAA&vjk=5e26027d1c236672;2022-11-18 13:55:23.094980;False;30;Isabella;JavaScript, React, Express, Git, Redux, AWS, CSS, NoSQL, GraphQL, Kubernetes, Apollo;30;0;2;DAZN;Software Engineer;Inetum;Frontend / Backend Developer;Spotify;Software Engineer;CX Labs GmbH;Aufstrebende Web-Softwareboutique sucht angehende Developer
31;Mateo;31_Mateo.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=320&pp=gQHgAAAAAAAAAAAAAAAB7X5jVwGYAQYBQYQBJlAW0gEGIAYWCCrotntyuV5_gvfRxTnfajerYd2m3_H4wskR8svjWvN_sIrOngZo0w6cJn-N8O9kPN8n7gNpu2l-nTMWpMkJ4rMdWeuJ5q6yRiQp8V_P9BGDYg5YdktX3oim8VB6CrTJ1KNms0oWLMCiqTohok1bqrHemKiz05OR_KuMPSg_GH7vY-n2HwjKSfDorhUxLgii9q8GP-KeuC-plZVpZqIXeFvPC-_1GA8gVvRA8-23WEx6wZha0EPfsojgdbWhvMJl2noNTH1ZRQFqyeGqeTcSwC8kqjvGyHOZfmfwXCzbkGYAK3clRuX3BmnRsDrOaPlaMrliae_rmPKh6rvoKX3xJ0tG4evg1wGBT5TzbovinRkieQ5m0Qkr8lzXK2SSLqvoHz7CxQXbHBlK52JBeXKXjaXcka5XhVbKATGRUlj20tKwBhGJ6pxSB1pddnICZkrgZsqpTCsYifFgH-vSzNCMcyp_HiYjlzKS-Tg1w7xp-9xyqFLqfuYyDe_IkL2iCOB0ZBjo5yBX6asxAAA&vjk=557f2543742436d5;2022-11-18 12:35:25.820231;False;31;Mateo;JavaScript, React, Express, Git, SQL, Redux, Python, Kubernetes, CSS, Docker, GraphQL;31;1;2;Spotify;Software Engineer;Altran;Software Engineer;Self-employed / Freelancing;Technical Consultant & Web Developer;abat+ GmbH;Softwareentwickler Web / Web Developer (m/w/d)
31;Isabella;31_Isabella.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=320&pp=gQHgAAAAAAAAAAAAAAAB7X5jVwGYAQYBQYQBJlAW0gEGIAYWCCrotntyuV5_gvfRxTnfajerYd2m3_H4wskR8svjWvN_sIrOngZo0w6cJn-N8O9kPN8n7gNpu2l-nTMWpMkJ4rMdWeuJ5q6yRiQp8V_P9BGDYg5YdktX3oim8VB6CrTJ1KNms0oWLMCiqTohok1bqrHemKiz05OR_KuMPSg_GH7vY-n2HwjKSfDorhUxLgii9q8GP-KeuC-plZVpZqIXeFvPC-_1GA8gVvRA8-23WEx6wZha0EPfsojgdbWhvMJl2noNTH1ZRQFqyeGqeTcSwC8kqjvGyHOZfmfwXCzbkGYAK3clRuX3BmnRsDrOaPlaMrliae_rmPKh6rvoKX3xJ0tG4evg1wGBT5TzbovinRkieQ5m0Qkr8lzXK2SSLqvoHz7CxQXbHBlK52JBeXKXjaXcka5XhVbKATGRUlj20tKwBhGJ6pxSB1pddnICZkrgZsqpTCsYifFgH-vSzNCMcyp_HiYjlzKS-Tg1w7xp-9xyqFLqfuYyDe_IkL2iCOB0ZBjo5yBX6asxAAA&vjk=557f2543742436d5;2022-11-18 13:56:10.448789;False;31;Isabella;JavaScript, React, Express, Git, Redux, NoSQL, TypeScript, Python, Java, AWS, C#;31;0;1;Unumbox Ltd;Fullstack Developer;Dedalus HealthCare;Fullstack Developer;Spotify;Software Engineer;abat+ GmbH;Softwareentwickler Web / Web Developer (m/w/d)
33;Mateo;33_Mateo.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=320&pp=gQHgAAAAAAAAAAAAAAAB7X5jVwGYAQYBQYQBJlAW0gEGIAYWCCrotntyuV5_gvfRxTnfajerYd2m3_H4wskR8svjWvN_sIrOngZo0w6cJn-N8O9kPN8n7gNpu2l-nTMWpMkJ4rMdWeuJ5q6yRiQp8V_P9BGDYg5YdktX3oim8VB6CrTJ1KNms0oWLMCiqTohok1bqrHemKiz05OR_KuMPSg_GH7vY-n2HwjKSfDorhUxLgii9q8GP-KeuC-plZVpZqIXeFvPC-_1GA8gVvRA8-23WEx6wZha0EPfsojgdbWhvMJl2noNTH1ZRQFqyeGqeTcSwC8kqjvGyHOZfmfwXCzbkGYAK3clRuX3BmnRsDrOaPlaMrliae_rmPKh6rvoKX3xJ0tG4evg1wGBT5TzbovinRkieQ5m0Qkr8lzXK2SSLqvoHz7CxQXbHBlK52JBeXKXjaXcka5XhVbKATGRUlj20tKwBhGJ6pxSB1pddnICZkrgZsqpTCsYifFgH-vSzNCMcyp_HiYjlzKS-Tg1w7xp-9xyqFLqfuYyDe_IkL2iCOB0ZBjo5yBX6asxAAA&vjk=b2b960016e0c8602;2022-11-18 12:36:32.167556;False;33;Mateo;JavaScript, React, Express, Git, Java, CSS, NoSQL, AWS, Docker, Kubernetes, SQL;33;1;1;Self-employed / Freelancing;Technical Consultant & Web Developer;Unumbox Ltd;Fullstack Developer;Inetum;Frontend / Backend Developer;formitas AG;Developer
33;Isabella;33_Isabella.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=320&pp=gQHgAAAAAAAAAAAAAAAB7X5jVwGYAQYBQYQBJlAW0gEGIAYWCCrotntyuV5_gvfRxTnfajerYd2m3_H4wskR8svjWvN_sIrOngZo0w6cJn-N8O9kPN8n7gNpu2l-nTMWpMkJ4rMdWeuJ5q6yRiQp8V_P9BGDYg5YdktX3oim8VB6CrTJ1KNms0oWLMCiqTohok1bqrHemKiz05OR_KuMPSg_GH7vY-n2HwjKSfDorhUxLgii9q8GP-KeuC-plZVpZqIXeFvPC-_1GA8gVvRA8-23WEx6wZha0EPfsojgdbWhvMJl2noNTH1ZRQFqyeGqeTcSwC8kqjvGyHOZfmfwXCzbkGYAK3clRuX3BmnRsDrOaPlaMrliae_rmPKh6rvoKX3xJ0tG4evg1wGBT5TzbovinRkieQ5m0Qkr8lzXK2SSLqvoHz7CxQXbHBlK52JBeXKXjaXcka5XhVbKATGRUlj20tKwBhGJ6pxSB1pddnICZkrgZsqpTCsYifFgH-vSzNCMcyp_HiYjlzKS-Tg1w7xp-9xyqFLqfuYyDe_IkL2iCOB0ZBjo5yBX6asxAAA&vjk=b2b960016e0c8602;2022-11-18 13:58:32.019355;False;33;Isabella;JavaScript, React, Express, Git, Microsoft Azure, Docker, TypeScript, AWS, Redux, SQL, Adobe Illustrator;33;0;2;Spotify;Software Engineer;Unumbox Ltd;Fullstack Developer;Klarna;Fullstack Developer;formitas AG;Developer
34;Mateo;;;2022-11-18 12:37:32.167556;True;34;Mateo;JavaScript, React, Express, Git, NoSQL, Docker, SQL, Python, Apollo, Java, CSS;34;1;1;Inetum;Frontend / Backend Developer;TIER Mobility;Software Engineer;Dedalus HealthCare;Fullstack Developer;Navigate AG;Junior Web Developer (all)
34;Isabella;34_Isabella.pdf;https://de.indeed.com/jobs?q=Web+Developer&start=320&pp=gQHgAAAAAAAAAAAAAAAB7X5jVwGYAQYBQYQBJlAW0gEGIAYWCCrotntyuV5_gvfRxTnfajerYd2m3_H4wskR8svjWvN_sIrOngZo0w6cJn-N8O9kPN8n7gNpu2l-nTMWpMkJ4rMdWeuJ5q6yRiQp8V_P9BGDYg5YdktX3oim8VB6CrTJ1KNms0oWLMCiqTohok1bqrHemKiz05OR_KuMPSg_GH7vY-n2HwjKSfDorhUxLgii9q8GP-KeuC-plZVpZqIXeFvPC-_1GA8gVvRA8-23WEx6wZha0EPfsojgdbWhvMJl2noNTH1ZRQFqyeGqeTcSwC8kqjvGyHOZfmfwXCzbkGYAK3clRuX3BmnRsDrOaPlaMrliae_rmPKh6rvoKX3xJ0tG4evg1wGBT5TzbovinRkieQ5m0Qkr8lzXK2SSLqvoHz7CxQXbHBlK52JBeXKXjaXcka5XhVbKATGRUlj20tKwBhGJ6pxSB1pddnICZkrgZsqpTCsYifFgH-vSzNCMcyp_HiYjlzKS-Tg1w7xp-9xyqFLqfuYyDe_IkL2iCOB0ZBjo5yBX6asxAAA&vjk=bc0543a6b2246bd6;2022-11-18 13:59:06.291203;False;34;Isabella;JavaScript, React, Express, Git, Apollo, C#, Microsoft Azure, Python, Java, Docker, SQL;34;0;2;Self-employed / Freelancing;Technical Consultant & Web Developer;Klarna;Fullstack Developer;TIER Mobility;Software Engineer;Navigate AG;Junior Web Developer (all)
